"country","resort","year","month","date","lower","upper"
"Switzerland","Crans-Montana",2017,1,"2017-1-1",7,53
"Switzerland","Crans-Montana",2014,2,"2014-2-1",21,205
"Switzerland","Crans-Montana",2015,2,"2015-2-1",41,190
"Switzerland","Crans-Montana",2016,2,"2016-2-1",61,270
"Switzerland","Crans-Montana",2014,3,"2014-3-1",10,225
"Switzerland","Crans-Montana",2015,3,"2015-3-1",12,219
"Switzerland","Crans-Montana",2016,3,"2016-3-1",53,327
"Switzerland","Crans-Montana",2014,4,"2014-4-1",0,192
"Switzerland","Crans-Montana",2015,4,"2015-4-1",0,172
"Switzerland","Crans-Montana",2016,4,"2016-4-1",1,167
"Switzerland","St-Moritz",2013,11,"2013-11-1",0,0
"Switzerland","St-Moritz",2015,11,"2015-11-1",0,10
"Switzerland","St-Moritz",2016,11,"2016-11-1",3,34
"Switzerland","St-Moritz",2013,12,"2013-12-1",30,39
"Switzerland","St-Moritz",2014,12,"2014-12-1",13,86
"Switzerland","St-Moritz",2015,12,"2015-12-1",0,14
"Switzerland","St-Moritz",2016,12,"2016-12-1",0,43
"Switzerland","St-Moritz",2014,1,"2014-1-1",107,150
"Switzerland","St-Moritz",2015,1,"2015-1-1",26,118
"Switzerland","St-Moritz",2016,1,"2016-1-1",27,40
"Switzerland","St-Moritz",2017,1,"2017-1-1",3,43
"Switzerland","St-Moritz",2014,2,"2014-2-1",144,197
"Switzerland","St-Moritz",2015,2,"2015-2-1",52,136
"Switzerland","St-Moritz",2016,2,"2016-2-1",46,81
"Switzerland","St-Moritz",2014,3,"2014-3-1",125,196
"Switzerland","St-Moritz",2015,3,"2015-3-1",49,144
"Switzerland","St-Moritz",2016,3,"2016-3-1",61,116
"Switzerland","St-Moritz",2014,4,"2014-4-1",26,145
"Switzerland","St-Moritz",2015,4,"2015-4-1",8,50
"Switzerland","St-Moritz",2016,4,"2016-4-1",6,37
"Switzerland","Davos",2013,11,"2013-11-1",9,34
"Switzerland","Davos",2015,11,"2015-11-1",2,22
"Switzerland","Davos",2016,11,"2016-11-1",0,18
"Switzerland","Davos",2013,12,"2013-12-1",19,57
"Switzerland","Davos",2014,12,"2014-12-1",14,105
"Switzerland","Davos",2015,12,"2015-12-1",0,40
"Switzerland","Davos",2016,12,"2016-12-1",0,30
"Switzerland","Davos",2014,1,"2014-1-1",37,102
"Switzerland","Davos",2015,1,"2015-1-1",22,136
"Switzerland","Davos",2016,1,"2016-1-1",23,92
"Switzerland","Davos",2017,1,"2017-1-1",7,47
"Switzerland","Davos",2014,2,"2014-2-1",63,135
"Switzerland","Davos",2015,2,"2015-2-1",42,156
"Switzerland","Davos",2016,2,"2016-2-1",55,150
"Switzerland","Davos",2014,3,"2014-3-1",58,143
"Switzerland","Davos",2015,3,"2015-3-1",49,175
"Switzerland","Davos",2016,3,"2016-3-1",68,179
"Switzerland","Davos",2014,4,"2014-4-1",7,124
"Switzerland","Davos",2015,4,"2015-4-1",26,142
"Switzerland","Davos",2016,4,"2016-4-1",7,91
"Switzerland","Engelberg",2013,11,"2013-11-1",14,58
"Switzerland","Engelberg",2015,11,"2015-11-1",21,63
"Switzerland","Engelberg",2016,11,"2016-11-1",1,27
"Switzerland","Engelberg",2013,12,"2013-12-1",28,169
"Switzerland","Engelberg",2014,12,"2014-12-1",58,251
"Switzerland","Engelberg",2015,12,"2015-12-1",30,153
"Switzerland","Engelberg",2016,12,"2016-12-1",0,20
"Switzerland","Engelberg",2014,1,"2014-1-1",32,237
"Switzerland","Engelberg",2015,1,"2015-1-1",38,302
"Switzerland","Engelberg",2016,1,"2016-1-1",49,246
"Switzerland","Engelberg",2017,1,"2017-1-1",14,33
"Switzerland","Engelberg",2014,2,"2014-2-1",54,319
"Switzerland","Engelberg",2015,2,"2015-2-1",61,378
"Switzerland","Engelberg",2016,2,"2016-2-1",31,338
"Switzerland","Engelberg",2014,3,"2014-3-1",35,346
"Switzerland","Engelberg",2015,3,"2015-3-1",33,336
"Switzerland","Engelberg",2016,3,"2016-3-1",30,365
"Switzerland","Engelberg",2014,4,"2014-4-1",3,348
"Switzerland","Engelberg",2015,4,"2015-4-1",4,352
"Switzerland","Engelberg",2016,4,"2016-4-1",2,381
"Switzerland","Flims",2013,11,"2013-11-1",0,0
"Switzerland","Flims",2015,11,"2015-11-1",5,50
"Switzerland","Flims",2016,11,"2016-11-1",1,43
"Switzerland","Flims",2013,12,"2013-12-1",15,81
"Switzerland","Flims",2014,12,"2014-12-1",20,165
"Switzerland","Flims",2015,12,"2015-12-1",0,75
"Switzerland","Flims",2016,12,"2016-12-1",0,57
"Switzerland","Flims",2014,1,"2014-1-1",23,136
"Switzerland","Flims",2015,1,"2015-1-1",41,222
"Switzerland","Flims",2016,1,"2016-1-1",20,160
"Switzerland","Flims",2017,1,"2017-1-1",11,74
"Switzerland","Flims",2014,2,"2014-2-1",36,153
"Switzerland","Flims",2015,2,"2015-2-1",50,271
"Switzerland","Flims",2016,2,"2016-2-1",25,224
"Switzerland","Flims",2014,3,"2014-3-1",25,164
"Switzerland","Flims",2015,3,"2015-3-1",22,309
"Switzerland","Flims",2016,3,"2016-3-1",28,270
"Switzerland","Flims",2014,4,"2014-4-1",1,113
"Switzerland","Flims",2015,4,"2015-4-1",5,120
"Switzerland","Flims",2016,4,"2016-4-1",3,76
"Switzerland","Grindelwald",2013,11,"2013-11-1",7,36
"Switzerland","Grindelwald",2015,11,"2015-11-1",12,32
"Switzerland","Grindelwald",2016,11,"2016-11-1",21,36
"Switzerland","Grindelwald",2013,12,"2013-12-1",23,62
"Switzerland","Grindelwald",2014,12,"2014-12-1",13,76
"Switzerland","Grindelwald",2015,12,"2015-12-1",11,49
"Switzerland","Grindelwald",2016,12,"2016-12-1",0,31
"Switzerland","Grindelwald",2014,1,"2014-1-1",25,100
"Switzerland","Grindelwald",2015,1,"2015-1-1",12,106
"Switzerland","Grindelwald",2016,1,"2016-1-1",14,96
"Switzerland","Grindelwald",2017,1,"2017-1-1",5,36
"Switzerland","Grindelwald",2014,2,"2014-2-1",43,135
"Switzerland","Grindelwald",2015,2,"2015-2-1",15,144
"Switzerland","Grindelwald",2016,2,"2016-2-1",11,160
"Switzerland","Grindelwald",2014,3,"2014-3-1",20,132
"Switzerland","Grindelwald",2015,3,"2015-3-1",6,166
"Switzerland","Grindelwald",2016,3,"2016-3-1",11,196
"Switzerland","Grindelwald",2014,4,"2014-4-1",2,65
"Switzerland","Grindelwald",2015,4,"2015-4-1",0,40
"Switzerland","Grindelwald",2016,4,"2016-4-1",0,14
"Switzerland","Arosa",2013,11,"2013-11-1",0,0
"Switzerland","Arosa",2015,11,"2015-11-1",5,27
"Switzerland","Arosa",2016,11,"2016-11-1",25,50
"Switzerland","Arosa",2013,12,"2013-12-1",28,56
"Switzerland","Arosa",2014,12,"2014-12-1",23,53
"Switzerland","Arosa",2015,12,"2015-12-1",15,46
"Switzerland","Arosa",2016,12,"2016-12-1",12,50
"Switzerland","Arosa",2014,1,"2014-1-1",55,85
"Switzerland","Arosa",2015,1,"2015-1-1",41,71
"Switzerland","Arosa",2016,1,"2016-1-1",36,66
"Switzerland","Arosa",2017,1,"2017-1-1",35,65
"Switzerland","Arosa",2014,2,"2014-2-1",82,112
"Switzerland","Arosa",2015,2,"2015-2-1",70,100
"Switzerland","Arosa",2016,2,"2016-2-1",59,109
"Switzerland","Arosa",2014,3,"2014-3-1",83,119
"Switzerland","Arosa",2015,3,"2015-3-1",89,119
"Switzerland","Arosa",2016,3,"2016-3-1",90,158
"Switzerland","Arosa",2014,4,"2014-4-1",26,48
"Switzerland","Arosa",2015,4,"2015-4-1",30,40
"Switzerland","Arosa",2016,4,"2016-4-1",20,42
"Switzerland","Villars",2013,11,"2013-11-1",0,0
"Switzerland","Villars",2015,11,"2015-11-1",0,0
"Switzerland","Villars",2016,11,"2016-11-1",0,0
"Switzerland","Villars",2013,12,"2013-12-1",11,38
"Switzerland","Villars",2014,12,"2014-12-1",50,85
"Switzerland","Villars",2015,12,"2015-12-1",5,23
"Switzerland","Villars",2016,12,"2016-12-1",27,14
"Switzerland","Villars",2014,1,"2014-1-1",20,96
"Switzerland","Villars",2015,1,"2015-1-1",40,76
"Switzerland","Villars",2016,1,"2016-1-1",31,100
"Switzerland","Villars",2017,1,"2017-1-1",6,41
"Switzerland","Villars",2014,2,"2014-2-1",27,137
"Switzerland","Villars",2015,2,"2015-2-1",55,145
"Switzerland","Villars",2016,2,"2016-2-1",43,148
"Switzerland","Villars",2014,3,"2014-3-1",27,146
"Switzerland","Villars",2015,3,"2015-3-1",35,134
"Switzerland","Villars",2016,3,"2016-3-1",50,199
"Switzerland","Villars",2014,4,"2014-4-1",13,64
"Switzerland","Villars",2015,4,"2015-4-1",8,47
"Switzerland","Villars",2016,4,"2016-4-1",14,40
"Switzerland","Champery",2013,11,"2013-11-1",0,0
"Switzerland","Champery",2015,11,"2015-11-1",0,0
"Switzerland","Champery",2016,11,"2016-11-1",10,43
"Switzerland","Champery",2013,12,"2013-12-1",10,38
"Switzerland","Champery",2014,12,"2014-12-1",38,75
"Switzerland","Champery",2015,12,"2015-12-1",2,24
"Switzerland","Champery",2016,12,"2016-12-1",0,17
"Switzerland","Champery",2014,1,"2014-1-1",6,94
"Switzerland","Champery",2015,1,"2015-1-1",11,53
"Switzerland","Champery",2016,1,"2016-1-1",23,89
"Switzerland","Champery",2017,1,"2017-1-1",1,32
"Switzerland","Champery",2014,2,"2014-2-1",122,173
"Switzerland","Champery",2015,2,"2015-2-1",30,120
"Switzerland","Champery",2016,2,"2016-2-1",19,111
"Switzerland","Champery",2014,3,"2014-3-1",138,188
"Switzerland","Champery",2015,3,"2015-3-1",11,114
"Switzerland","Champery",2016,3,"2016-3-1",30,180
"Switzerland","Champery",2014,4,"2014-4-1",57,79
"Switzerland","Champery",2015,4,"2015-4-1",0,34
"Switzerland","Champery",2016,4,"2016-4-1",0,43
"Switzerland","Zinal",2013,11,"2013-11-1",0,0
"Switzerland","Zinal",2015,11,"2015-11-1",10,32
"Switzerland","Zinal",2016,11,"2016-11-1",0,0
"Switzerland","Zinal",2013,12,"2013-12-1",8,31
"Switzerland","Zinal",2014,12,"2014-12-1",40,110
"Switzerland","Zinal",2015,12,"2015-12-1",16,64
"Switzerland","Zinal",2016,12,"2016-12-1",14,35
"Switzerland","Zinal",2014,1,"2014-1-1",39,112
"Switzerland","Zinal",2015,1,"2015-1-1",28,113
"Switzerland","Zinal",2016,1,"2016-1-1",55,128
"Switzerland","Zinal",2017,1,"2017-1-1",12,55
"Switzerland","Zinal",2014,2,"2014-2-1",61,137
"Switzerland","Zinal",2015,2,"2015-2-1",43,143
"Switzerland","Zinal",2016,2,"2016-2-1",55,191
"Switzerland","Zinal",2014,3,"2014-3-1",44,130
"Switzerland","Zinal",2015,3,"2015-3-1",30,143
"Switzerland","Zinal",2016,3,"2016-3-1",55,220
"Switzerland","Zinal",2014,4,"2014-4-1",7,73
"Switzerland","Zinal",2015,4,"2015-4-1",17,130
"Switzerland","Zinal",2016,4,"2016-4-1",10,57
"Switzerland","Saas-Fee",2013,11,"2013-11-1",14,235
"Switzerland","Saas-Fee",2015,11,"2015-11-1",5,109
"Switzerland","Saas-Fee",2016,11,"2016-11-1",20,126
"Switzerland","Saas-Fee",2013,12,"2013-12-1",35,249
"Switzerland","Saas-Fee",2014,12,"2014-12-1",30,184
"Switzerland","Saas-Fee",2015,12,"2015-12-1",11,120
"Switzerland","Saas-Fee",2016,12,"2016-12-1",17,121
"Switzerland","Saas-Fee",2014,1,"2014-1-1",74,267
"Switzerland","Saas-Fee",2015,1,"2015-1-1",31,209
"Switzerland","Saas-Fee",2016,1,"2016-1-1",46,187
"Switzerland","Saas-Fee",2017,1,"2017-1-1",25,111
"Switzerland","Saas-Fee",2014,2,"2014-2-1",104,345
"Switzerland","Saas-Fee",2015,2,"2015-2-1",61,276
"Switzerland","Saas-Fee",2016,2,"2016-2-1",85,255
"Switzerland","Saas-Fee",2014,3,"2014-3-1",109,373
"Switzerland","Saas-Fee",2015,3,"2015-3-1",71,306
"Switzerland","Saas-Fee",2016,3,"2016-3-1",109,331
"Switzerland","Saas-Fee",2014,4,"2014-4-1",38,305
"Switzerland","Saas-Fee",2015,4,"2015-4-1",25,256
"Switzerland","Saas-Fee",2016,4,"2016-4-1",37,186
"Switzerland","Grimentz",2013,11,"2013-11-1",0,0
"Switzerland","Grimentz",2015,11,"2015-11-1",10,32
"Switzerland","Grimentz",2016,11,"2016-11-1",15,44
"Switzerland","Grimentz",2013,12,"2013-12-1",8,31
"Switzerland","Grimentz",2014,12,"2014-12-1",40,110
"Switzerland","Grimentz",2015,12,"2015-12-1",15,62
"Switzerland","Grimentz",2016,12,"2016-12-1",20,50
"Switzerland","Grimentz",2014,1,"2014-1-1",39,112
"Switzerland","Grimentz",2015,1,"2015-1-1",28,113
"Switzerland","Grimentz",2016,1,"2016-1-1",55,129
"Switzerland","Grimentz",2017,1,"2017-1-1",12,55
"Switzerland","Grimentz",2014,2,"2014-2-1",61,137
"Switzerland","Grimentz",2015,2,"2015-2-1",43,143
"Switzerland","Grimentz",2016,2,"2016-2-1",55,191
"Switzerland","Grimentz",2014,3,"2014-3-1",38,130
"Switzerland","Grimentz",2015,3,"2015-3-1",30,143
"Switzerland","Grimentz",2016,3,"2016-3-1",55,218
"Switzerland","Grimentz",2014,4,"2014-4-1",7,59
"Switzerland","Grimentz",2015,4,"2015-4-1",17,130
"Switzerland","Grimentz",2016,4,"2016-4-1",10,57
"USA","Telluride",2013,11,"2013-11-1",30,30
"USA","Telluride",2015,11,"2015-11-1",45,45
"USA","Telluride",2016,11,"2016-11-1",0,0
"USA","Telluride",2013,12,"2013-12-1",103,103
"USA","Telluride",2014,12,"2014-12-1",104,104
"USA","Telluride",2015,12,"2015-12-1",91,91
"USA","Telluride",2016,12,"2016-12-1",66,66
"USA","Telluride",2014,1,"2014-1-1",122,122
"USA","Telluride",2015,1,"2015-1-1",108,108
"USA","Telluride",2016,1,"2016-1-1",134,134
"USA","Telluride",2017,1,"2017-1-1",98,98
"USA","Telluride",2014,2,"2014-2-1",164,164
"USA","Telluride",2015,2,"2015-2-1",121,121
"USA","Telluride",2016,2,"2016-2-1",158,158
"USA","Telluride",2014,3,"2014-3-1",185,185
"USA","Telluride",2015,3,"2015-3-1",164,164
"USA","Telluride",2016,3,"2016-3-1",151,151
"USA","Telluride",2014,4,"2014-4-1",58,58
"USA","Telluride",2015,4,"2015-4-1",15,15
"USA","Telluride",2016,4,"2016-4-1",17,17
"USA","Winter-Park",2013,11,"2013-11-1",35,35
"USA","Winter-Park",2015,11,"2015-11-1",41,41
"USA","Winter-Park",2016,11,"2016-11-1",22,22
"USA","Winter-Park",2013,12,"2013-12-1",75,75
"USA","Winter-Park",2014,12,"2014-12-1",110,110
"USA","Winter-Park",2015,12,"2015-12-1",83,83
"USA","Winter-Park",2016,12,"2016-12-1",79,79
"USA","Winter-Park",2014,1,"2014-1-1",124,124
"USA","Winter-Park",2015,1,"2015-1-1",109,109
"USA","Winter-Park",2016,1,"2016-1-1",114,114
"USA","Winter-Park",2017,1,"2017-1-1",113,113
"USA","Winter-Park",2014,2,"2014-2-1",187,187
"USA","Winter-Park",2015,2,"2015-2-1",136,136
"USA","Winter-Park",2016,2,"2016-2-1",136,136
"USA","Winter-Park",2014,3,"2014-3-1",207,207
"USA","Winter-Park",2015,3,"2015-3-1",148,148
"USA","Winter-Park",2016,3,"2016-3-1",170,170
"USA","Winter-Park",2014,4,"2014-4-1",177,177
"USA","Winter-Park",2015,4,"2015-4-1",126,126
"USA","Winter-Park",2016,4,"2016-4-1",209,209
"USA","The-Canyons",2013,11,"2013-11-1",0,0
"USA","The-Canyons",2013,12,"2013-12-1",64,76
"USA","The-Canyons",2014,12,"2014-12-1",113,113
"USA","The-Canyons",2014,1,"2014-1-1",81,113
"USA","The-Canyons",2015,1,"2015-1-1",96,96
"USA","The-Canyons",2014,2,"2014-2-1",138,181
"USA","The-Canyons",2015,2,"2015-2-1",103,103
"USA","The-Canyons",2014,3,"2014-3-1",166,218
"USA","The-Canyons",2015,3,"2015-3-1",113,113
"USA","The-Canyons",2014,4,"2014-4-1",81,103
"USA","The-Canyons",2015,4,"2015-4-1",28,28
"USA","Keystone",2013,11,"2013-11-1",77,77
"USA","Keystone",2015,11,"2015-11-1",55,55
"USA","Keystone",2016,11,"2016-11-1",23,23
"USA","Keystone",2013,12,"2013-12-1",88,102
"USA","Keystone",2014,12,"2014-12-1",84,84
"USA","Keystone",2015,12,"2015-12-1",77,77
"USA","Keystone",2016,12,"2016-12-1",72,72
"USA","Keystone",2014,1,"2014-1-1",101,101
"USA","Keystone",2015,1,"2015-1-1",87,87
"USA","Keystone",2016,1,"2016-1-1",94,94
"USA","Keystone",2017,1,"2017-1-1",97,97
"USA","Keystone",2014,2,"2014-2-1",156,156
"USA","Keystone",2015,2,"2015-2-1",107,107
"USA","Keystone",2016,2,"2016-2-1",118,118
"USA","Keystone",2014,3,"2014-3-1",169,169
"USA","Keystone",2015,3,"2015-3-1",120,120
"USA","Keystone",2016,3,"2016-3-1",146,146
"USA","Keystone",2014,4,"2014-4-1",120,120
"USA","Keystone",2015,4,"2015-4-1",40,40
"USA","Keystone",2016,4,"2016-4-1",46,46
"USA","Alta",2013,11,"2013-11-1",30,30
"USA","Alta",2015,11,"2015-11-1",34,34
"USA","Alta",2016,11,"2016-11-1",10,10
"USA","Alta",2013,12,"2013-12-1",96,96
"USA","Alta",2014,12,"2014-12-1",192,192
"USA","Alta",2015,12,"2015-12-1",92,92
"USA","Alta",2016,12,"2016-12-1",115,115
"USA","Alta",2014,1,"2014-1-1",149,149
"USA","Alta",2015,1,"2015-1-1",168,168
"USA","Alta",2016,1,"2016-1-1",161,161
"USA","Alta",2017,1,"2017-1-1",181,181
"USA","Alta",2014,2,"2014-2-1",220,220
"USA","Alta",2015,2,"2015-2-1",173,173
"USA","Alta",2016,2,"2016-2-1",222,195
"USA","Alta",2014,3,"2014-3-1",276,276
"USA","Alta",2015,3,"2015-3-1",196,196
"USA","Alta",2016,3,"2016-3-1",241,245
"USA","Alta",2014,4,"2014-4-1",290,275
"USA","Alta",2015,4,"2015-4-1",161,161
"USA","Alta",2016,4,"2016-4-1",234,234
"USA","Durango-Mountain-Resort",2013,11,"2013-11-1",26,26
"USA","Durango-Mountain-Resort",2015,11,"2015-11-1",34,34
"USA","Durango-Mountain-Resort",2016,11,"2016-11-1",23,23
"USA","Durango-Mountain-Resort",2013,12,"2013-12-1",103,103
"USA","Durango-Mountain-Resort",2014,12,"2014-12-1",84,84
"USA","Durango-Mountain-Resort",2015,12,"2015-12-1",82,82
"USA","Durango-Mountain-Resort",2016,12,"2016-12-1",73,73
"USA","Durango-Mountain-Resort",2014,1,"2014-1-1",90,90
"USA","Durango-Mountain-Resort",2015,1,"2015-1-1",84,84
"USA","Durango-Mountain-Resort",2016,1,"2016-1-1",119,119
"USA","Durango-Mountain-Resort",2017,1,"2017-1-1",115,115
"USA","Durango-Mountain-Resort",2014,2,"2014-2-1",135,135
"USA","Durango-Mountain-Resort",2015,2,"2015-2-1",101,101
"USA","Durango-Mountain-Resort",2016,2,"2016-2-1",150,150
"USA","Durango-Mountain-Resort",2014,3,"2014-3-1",150,150
"USA","Durango-Mountain-Resort",2015,3,"2015-3-1",131,131
"USA","Durango-Mountain-Resort",2016,3,"2016-3-1",127,127
"USA","Durango-Mountain-Resort",2014,4,"2014-4-1",38,38
"USA","Durango-Mountain-Resort",2015,4,"2015-4-1",29,29
"USA","Durango-Mountain-Resort",2016,4,"2016-4-1",55,55
"USA","Deer-Valley",2013,11,"2013-11-1",0,0
"USA","Deer-Valley",2015,11,"2015-11-1",3,3
"USA","Deer-Valley",2016,11,"2016-11-1",0,0
"USA","Deer-Valley",2013,12,"2013-12-1",64,64
"USA","Deer-Valley",2014,12,"2014-12-1",115,115
"USA","Deer-Valley",2015,12,"2015-12-1",76,76
"USA","Deer-Valley",2016,12,"2016-12-1",32,91
"USA","Deer-Valley",2014,1,"2014-1-1",117,117
"USA","Deer-Valley",2015,1,"2015-1-1",126,126
"USA","Deer-Valley",2016,1,"2016-1-1",142,142
"USA","Deer-Valley",2017,1,"2017-1-1",180,180
"USA","Deer-Valley",2014,2,"2014-2-1",165,165
"USA","Deer-Valley",2015,2,"2015-2-1",118,118
"USA","Deer-Valley",2016,2,"2016-2-1",175,175
"USA","Deer-Valley",2014,3,"2014-3-1",219,219
"USA","Deer-Valley",2015,3,"2015-3-1",142,142
"USA","Deer-Valley",2016,3,"2016-3-1",169,169
"USA","Deer-Valley",2014,4,"2014-4-1",107,107
"USA","Deer-Valley",2015,4,"2015-4-1",37,37
"USA","Deer-Valley",2016,4,"2016-4-1",56,56
"USA","Squaw-Valley",2013,11,"2013-11-1",0,1
"USA","Squaw-Valley",2015,11,"2015-11-1",36,41
"USA","Squaw-Valley",2016,11,"2016-11-1",12,19
"USA","Squaw-Valley",2013,12,"2013-12-1",37,50
"USA","Squaw-Valley",2014,12,"2014-12-1",101,101
"USA","Squaw-Valley",2015,12,"2015-12-1",80,103
"USA","Squaw-Valley",2016,12,"2016-12-1",46,76
"USA","Squaw-Valley",2014,1,"2014-1-1",46,53
"USA","Squaw-Valley",2015,1,"2015-1-1",98,98
"USA","Squaw-Valley",2016,1,"2016-1-1",154,243
"USA","Squaw-Valley",2017,1,"2017-1-1",43,91
"USA","Squaw-Valley",2014,2,"2014-2-1",45,144
"USA","Squaw-Valley",2015,2,"2015-2-1",100,100
"USA","Squaw-Valley",2016,2,"2016-2-1",167,312
"USA","Squaw-Valley",2014,3,"2014-3-1",46,181
"USA","Squaw-Valley",2015,3,"2015-3-1",53,116
"USA","Squaw-Valley",2016,3,"2016-3-1",174,376
"USA","Squaw-Valley",2014,4,"2014-4-1",52,172
"USA","Squaw-Valley",2015,4,"2015-4-1",38,66
"USA","Squaw-Valley",2016,4,"2016-4-1",103,348
"USA","Aspen",2013,11,"2013-11-1",44,63
"USA","Aspen",2015,11,"2015-11-1",30,48
"USA","Aspen",2016,11,"2016-11-1",0,15
"USA","Aspen",2013,12,"2013-12-1",64,114
"USA","Aspen",2014,12,"2014-12-1",122,122
"USA","Aspen",2015,12,"2015-12-1",58,103
"USA","Aspen",2016,12,"2016-12-1",81,85
"USA","Aspen",2014,1,"2014-1-1",77,147
"USA","Aspen",2015,1,"2015-1-1",127,127
"USA","Aspen",2016,1,"2016-1-1",84,137
"USA","Aspen",2017,1,"2017-1-1",114,114
"USA","Aspen",2014,2,"2014-2-1",119,223
"USA","Aspen",2015,2,"2015-2-1",141,141
"USA","Aspen",2016,2,"2016-2-1",130,183
"USA","Aspen",2014,3,"2014-3-1",132,258
"USA","Aspen",2015,3,"2015-3-1",175,190
"USA","Aspen",2016,3,"2016-3-1",130,190
"USA","Aspen",2014,4,"2014-4-1",113,194
"USA","Aspen",2015,4,"2015-4-1",60,82
"USA","Aspen",2016,4,"2016-4-1",76,108
"USA","Taos",2013,11,"2013-11-1",40,40
"USA","Taos",2015,11,"2015-11-1",29,29
"USA","Taos",2016,11,"2016-11-1",0,0
"USA","Taos",2013,12,"2013-12-1",93,93
"USA","Taos",2014,12,"2014-12-1",103,103
"USA","Taos",2015,12,"2015-12-1",96,96
"USA","Taos",2016,12,"2016-12-1",67,67
"USA","Taos",2014,1,"2014-1-1",87,90
"USA","Taos",2015,1,"2015-1-1",96,96
"USA","Taos",2016,1,"2016-1-1",190,190
"USA","Taos",2017,1,"2017-1-1",164,164
"USA","Taos",2014,2,"2014-2-1",108,108
"USA","Taos",2015,2,"2015-2-1",117,117
"USA","Taos",2016,2,"2016-2-1",227,227
"USA","Taos",2014,3,"2014-3-1",145,145
"USA","Taos",2015,3,"2015-3-1",189,189
"USA","Taos",2016,3,"2016-3-1",187,187
"USA","Taos",2014,4,"2014-4-1",36,36
"USA","Taos",2015,4,"2015-4-1",49,49
"USA","Taos",2016,4,"2016-4-1",15,15
"USA","Vail",2013,11,"2013-11-1",0,0
"USA","Vail",2015,11,"2015-11-1",36,36
"USA","Vail",2016,11,"2016-11-1",10,10
"USA","Vail",2013,12,"2013-12-1",79,79
"USA","Vail",2014,12,"2014-12-1",120,120
"USA","Vail",2015,12,"2015-12-1",78,78
"USA","Vail",2016,12,"2016-12-1",70,70
"USA","Vail",2014,1,"2014-1-1",112,116
"USA","Vail",2015,1,"2015-1-1",105,105
"USA","Vail",2016,1,"2016-1-1",111,111
"USA","Vail",2017,1,"2017-1-1",93,93
"USA","Vail",2014,2,"2014-2-1",159,159
"USA","Vail",2015,2,"2015-2-1",120,120
"USA","Vail",2016,2,"2016-2-1",146,146
"USA","Vail",2014,3,"2014-3-1",175,175
"USA","Vail",2015,3,"2015-3-1",138,138
"USA","Vail",2016,3,"2016-3-1",154,154
"USA","Vail",2014,4,"2014-4-1",119,119
"USA","Vail",2015,4,"2015-4-1",61,61
"USA","Vail",2016,4,"2016-4-1",98,98
"USA","Big-Sky",2013,11,"2013-11-1",7,7
"USA","Big-Sky",2015,11,"2015-11-1",42,57
"USA","Big-Sky",2016,11,"2016-11-1",14,22
"USA","Big-Sky",2013,12,"2013-12-1",69,104
"USA","Big-Sky",2014,12,"2014-12-1",96,143
"USA","Big-Sky",2015,12,"2015-12-1",71,106
"USA","Big-Sky",2016,12,"2016-12-1",55,83
"USA","Big-Sky",2014,1,"2014-1-1",104,153
"USA","Big-Sky",2015,1,"2015-1-1",90,135
"USA","Big-Sky",2016,1,"2016-1-1",106,160
"USA","Big-Sky",2017,1,"2017-1-1",72,107
"USA","Big-Sky",2014,2,"2014-2-1",145,217
"USA","Big-Sky",2015,2,"2015-2-1",108,161
"USA","Big-Sky",2016,2,"2016-2-1",117,175
"USA","Big-Sky",2014,3,"2014-3-1",196,285
"USA","Big-Sky",2015,3,"2015-3-1",103,155
"USA","Big-Sky",2016,3,"2016-3-1",134,202
"USA","Big-Sky",2014,4,"2014-4-1",128,186
"USA","Big-Sky",2015,4,"2015-4-1",61,91
"USA","Big-Sky",2016,4,"2016-4-1",71,107
"USA","Jackson-Hole",2013,11,"2013-11-1",19,25
"USA","Jackson-Hole",2015,11,"2015-11-1",20,31
"USA","Jackson-Hole",2016,11,"2016-11-1",4,10
"USA","Jackson-Hole",2013,12,"2013-12-1",91,116
"USA","Jackson-Hole",2014,12,"2014-12-1",165,178
"USA","Jackson-Hole",2015,12,"2015-12-1",80,115
"USA","Jackson-Hole",2016,12,"2016-12-1",111,172
"USA","Jackson-Hole",2014,1,"2014-1-1",126,165
"USA","Jackson-Hole",2015,1,"2015-1-1",167,196
"USA","Jackson-Hole",2016,1,"2016-1-1",130,174
"USA","Jackson-Hole",2017,1,"2017-1-1",139,218
"USA","Jackson-Hole",2014,2,"2014-2-1",203,230
"USA","Jackson-Hole",2015,2,"2015-2-1",193,222
"USA","Jackson-Hole",2016,2,"2016-2-1",166,223
"USA","Jackson-Hole",2014,3,"2014-3-1",281,326
"USA","Jackson-Hole",2015,3,"2015-3-1",177,212
"USA","Jackson-Hole",2016,3,"2016-3-1",181,248
"USA","Jackson-Hole",2014,4,"2014-4-1",61,75
"USA","Jackson-Hole",2015,4,"2015-4-1",27,34
"USA","Jackson-Hole",2016,4,"2016-4-1",23,30
"USA","Copper-Mountain",2013,11,"2013-11-1",61,61
