"name","date","snowfall-inch"
"Seefeld - Rossh├╝tte","2016-1-16","4"
"Seefeld - Rossh├╝tte","2016-1-20","4"
"Seefeld - Rossh├╝tte","2016-1-30","6"
"Seefeld - Rossh├╝tte","2016-2-4","4"
"Seefeld - Rossh├╝tte","2016-2-10","4"
"Seefeld - Rossh├╝tte","2016-2-13","1"
"Seefeld - Rossh├╝tte","2016-2-15","1"
"Seefeld - Rossh├╝tte","2016-2-16","1"
"Seefeld - Rossh├╝tte","2016-2-23","1"
"Seefeld - Rossh├╝tte","2016-3-1","4"
"Seefeld - Rossh├╝tte","2016-3-2","1"
"Seefeld - Rossh├╝tte","2016-3-3","1"
"Seefeld - Rossh├╝tte","2016-3-4","3"
"Seefeld - Rossh├╝tte","2016-3-7","1"
"Seefeld - Rossh├╝tte","2016-3-8","1"
"Seefeld - Rossh├╝tte","2016-3-15","2"
"Seefeld - Rossh├╝tte","2016-11-28","1"
"Seefeld - Rossh├╝tte","2016-12-12","1"
"Seefeld - Rossh├╝tte","2016-12-18","1"
"Seefeld - Rossh├╝tte","2015-1-4","2"
"Seefeld - Rossh├╝tte","2015-1-12","1"
"Seefeld - Rossh├╝tte","2015-1-17","2"
"Seefeld - Rossh├╝tte","2015-1-24","2"
"Seefeld - Rossh├╝tte","2015-1-27","6"
"Seefeld - Rossh├╝tte","2015-1-28","2"
"Seefeld - Rossh├╝tte","2015-1-29","6"
"Seefeld - Rossh├╝tte","2015-1-30","4"
"Seefeld - Rossh├╝tte","2015-1-31","6"
"Seefeld - Rossh├╝tte","2015-2-2","4"
"Seefeld - Rossh├╝tte","2015-2-9","4"
"Seefeld - Rossh├╝tte","2015-2-24","2"
"Seefeld - Rossh├╝tte","2015-2-25","2"
"Seefeld - Rossh├╝tte","2015-2-28","3"
"Seefeld - Rossh├╝tte","2015-3-2","1"
"Seefeld - Rossh├╝tte","2015-3-3","6"
"Seefeld - Rossh├╝tte","2015-3-4","2"
"Seefeld - Rossh├╝tte","2015-3-5","4"
"Seefeld - Rossh├╝tte","2015-4-1","4"
"Seefeld - Rossh├╝tte","2015-4-2","4"
"Veitsch - Brunnalm","2017-1-7","20"
"Veitsch - Brunnalm","2017-1-12","8"
"Veitsch - Brunnalm","2017-1-14","8"
"Veitsch - Brunnalm","2017-2-18","4"
"Veitsch - Brunnalm","2017-2-25","4"
"Veitsch - Brunnalm","2017-3-11","8"
"Veitsch - Brunnalm","2016-1-19","6"
"Veitsch - Brunnalm","2016-2-4","4"
"Veitsch - Brunnalm","2016-12-14","1"
"Veitsch - Brunnalm","2015-1-4","16"
"Veitsch - Brunnalm","2015-1-27","4"
"Glasenberg - Maria Neustift","2017-1-5","6"
"Glasenberg - Maria Neustift","2017-1-7","2"
"Glasenberg - Maria Neustift","2017-1-8","4"
"Glasenberg - Maria Neustift","2017-1-14","2"
"Glasenberg - Maria Neustift","2017-1-16","2"
"Glasenberg - Maria Neustift","2017-1-19","6"
"Glasenberg - Maria Neustift","2015-2-3","2"
"Glasenberg - Maria Neustift","2015-2-10","2"
"Maiskogel - Kaprun","2017-1-4","8"
"Maiskogel - Kaprun","2017-1-11","2"
"Maiskogel - Kaprun","2017-1-13","4"
"Maiskogel - Kaprun","2017-2-6","2"
"Maiskogel - Kaprun","2017-2-20","4"
"Maiskogel - Kaprun","2017-3-1","6"
"Maiskogel - Kaprun","2017-3-6","2"
"Maiskogel - Kaprun","2017-3-10","2"
"Maiskogel - Kaprun","2016-1-4","4"
"Maiskogel - Kaprun","2016-1-7","2"
"Maiskogel - Kaprun","2016-1-18","2"
"Maiskogel - Kaprun","2016-2-5","6"
"Maiskogel - Kaprun","2016-2-16","2"
"Maiskogel - Kaprun","2016-2-29","2"
"Maiskogel - Kaprun","2016-3-5","8"
"Maiskogel - Kaprun","2016-3-6","4"
"Maiskogel - Kaprun","2016-3-15","2"
"Maiskogel - Kaprun","2015-1-18","8"
"Schlepplifte Neuleutasch","2017-1-12","1"
"Schlepplifte Neuleutasch","2017-1-14","8"
"Schlepplifte Neuleutasch","2017-3-7","4"
"Schlepplifte Neuleutasch","2016-2-16","1"
"Schlepplifte Neuleutasch","2016-3-1","4"
"Schlepplifte Neuleutasch","2015-1-27","1"
"S├╢ll - SkiWelt","2017-1-2","1"
"S├╢ll - SkiWelt","2017-1-4","1"
"S├╢ll - SkiWelt","2017-1-5","6"
"S├╢ll - SkiWelt","2017-1-6","4"
"S├╢ll - SkiWelt","2017-1-7","8"
"S├╢ll - SkiWelt","2017-1-8","8"
"S├╢ll - SkiWelt","2017-1-11","4"
"S├╢ll - SkiWelt","2017-1-12","4"
"S├╢ll - SkiWelt","2017-1-13","2"
"S├╢ll - SkiWelt","2017-1-14","4"
"S├╢ll - SkiWelt","2017-1-15","2"
"S├╢ll - SkiWelt","2017-1-16","2"
"S├╢ll - SkiWelt","2017-1-31","4"
"S├╢ll - SkiWelt","2017-2-6","4"
"S├╢ll - SkiWelt","2017-2-18","6"
"S├╢ll - SkiWelt","2017-2-24","1"
"S├╢ll - SkiWelt","2017-2-28","4"
"S├╢ll - SkiWelt","2017-3-5","1"
"S├╢ll - SkiWelt","2017-3-7","6"
"S├╢ll - SkiWelt","2017-3-8","6"
"S├╢ll - SkiWelt","2017-3-9","4"
"S├╢ll - SkiWelt","2016-1-3","4"
"S├╢ll - SkiWelt","2016-1-7","1"
"S├╢ll - SkiWelt","2016-1-8","2"
"S├╢ll - SkiWelt","2016-1-11","6"
"S├╢ll - SkiWelt","2016-1-13","2"
"S├╢ll - SkiWelt","2016-1-14","2"
"S├╢ll - SkiWelt","2016-1-15","8"
"S├╢ll - SkiWelt","2016-1-17","4"
"S├╢ll - SkiWelt","2016-1-18","4"
"S├╢ll - SkiWelt","2016-1-20","4"
"S├╢ll - SkiWelt","2016-1-30","4"
"S├╢ll - SkiWelt","2016-2-3","6"
"S├╢ll - SkiWelt","2016-2-4","8"
"S├╢ll - SkiWelt","2016-2-8","2"
"S├╢ll - SkiWelt","2016-2-10","2"
"S├╢ll - SkiWelt","2016-2-13","2"
"S├╢ll - SkiWelt","2016-2-14","2"
"S├╢ll - SkiWelt","2016-2-15","2"
"S├╢ll - SkiWelt","2016-2-20","2"
"S├╢ll - SkiWelt","2016-3-1","6"
"S├╢ll - SkiWelt","2016-3-3","2"
"S├╢ll - SkiWelt","2016-3-6","1"
"S├╢ll - SkiWelt","2016-3-7","1"
"S├╢ll - SkiWelt","2016-3-8","4"
